ID,Text,Comment
IgorZ.Automation.Tool.tmpl.EmptyAtXpct.Description,"Dit sjabloon kan worden toegepast op gebouwen die één type goederen produceren en geen inputvoorraad hebben. Als de <i>output</i> voorraad de vooraf bepaalde drempel overschrijdt, zal het gebouw overgaan in een 'lege' modus, wat snelle verwijdering van goederen mogelijk maakt.",
IgorZ.Automation.EmptyOutputStore.CustomStatus,Het gebouw wordt met voorrang geleegd.,
IgorZ.Automation.Tool.tmpl.DroughtPause.DisplayName,Tijdens droogte pauzeren,
IgorZ.Automation.Tool.tmpl.DroughtPause.Description,Pas dit sjabloon toe op gebouwen die tijdens droogtes gepauzeerd moeten zijn.,
IgorZ.Automation.Tool.tmpl.BadtidePause.DisplayName,Tijdens slechtwatervloed pauzeren,
IgorZ.Automation.Tool.tmpl.BadtidePause.Description,Pas dit sjabloon toe op gebouwen die tijdens slechtwatervloeden gepauzeerd moeten zijn.,
IgorZ.Automation.Tool.tmpl.TemperatePause.DisplayName,Tijdens gematigd weer pauzeren,
IgorZ.Automation.Tool.tmpl.TemperatePause.Description,Pas dit sjabloon toe op gebouwen die tijdens gematigd weer gepauzeerd moeten zijn.,
IgorZ.Automation.Tool.tmpl.DroughtCloseFloodgate.DisplayName,Sluis tijdens droogte sluiten,
IgorZ.Automation.Tool.tmpl.DroughtCloseFloodgate.Description,Pas dit sjabloon toe op sluizen die tijdens droogtes gesloten moeten zijn.,
IgorZ.Automation.Tool.tmpl.DroughtOpenFloodgate.DisplayName,Sluis tijdens droogte openen,
IgorZ.Automation.Tool.tmpl.DroughtOpenFloodgate.Description,Pas dit sjabloon toe op sluizen die tijdens droogtes open moeten zijn.,
IgorZ.Automation.Tool.tmpl.DroughtOpenWaterRegulator.DisplayName,Open waterregelaar tijdens droogte,
IgorZ.Automation.Tool.tmpl.DroughtOpenWaterRegulator.Description,Pas dit sjabloon toe op waterregelaars die tijdens droogte open moeten blijven.,
IgorZ.Automation.Tool.tmpl.BadtideCloseFloodgate.DisplayName,Sluis tijdens slechtwatervloed sluiten,
IgorZ.Automation.Tool.tmpl.BadtideCloseFloodgate.Description,Pas dit sjabloon toe op sluizen die tijdens slechtwatervloeden gesloten moeten zijn.,
IgorZ.Automation.Tool.tmpl.BadtideOpenFloodgate.DisplayName,Sluis tijdens slechtwatervloed openen,
IgorZ.Automation.Tool.tmpl.BadtideOpenFloodgate.Description,Pas dit sjabloon toe op sluizen die tijdens slechtwatervloeden open moeten zijn.,
IgorZ.Automation.Tool.tmpl.TemperateCloseFloodgate.DisplayName,Sluis tijdens gematigd weer sluiten,
IgorZ.Automation.Tool.tmpl.TemperateCloseFloodgate.Description,Pas dit sjabloon toe op sluizen die tijdens gematigd weer gesloten moeten zijn.,
IgorZ.Automation.Tool.tmpl.TemperateOpenFloodgate.DisplayName,Sluis tijdens gematigd weer openen,
IgorZ.Automation.Tool.tmpl.TemperateOpenFloodgate.Description,Pas dit sjabloon toe op sluizen die tijdens gematigd weer open moeten zijn.,
IgorZ.Automation.Tool.tmpl.TemperateSemiOpenFloodgate.DisplayName,Sluis tijdens gematigd weer half openen,
IgorZ.Automation.Tool.tmpl.TemperateSemiOpenFloodgate.Description,"Pas dit sjabloon toe op sluisdeuren die 0,5 m onder hun maximum moeten sluiten tijdens gematigd weer.",
IgorZ.Automation.Tool.tmpl.BotsAtPlus10.DisplayName,Robot bevolking +10,
IgorZ.Automation.Tool.tmpl.BotsAtPlus10.Description,Pas deze sjabloon toe op gebouwen die actief moeten blijven totdat de robot bevolking met 10 robots groeit.,
IgorZ.Automation.Tool.tmpl.BotsAtPlus20.DisplayName,Robot bevolking +20,
IgorZ.Automation.Tool.tmpl.BotsAtPlus20.Description,Pas deze sjabloon toe op gebouwen die actief moeten blijven totdat de robot bevolking met 20 robots groeit.,
IgorZ.Automation.Tool.tmpl.BotsAtMinus10.DisplayName,Robot bevolking -10,
IgorZ.Automation.Tool.tmpl.BotsAtMinus10.Description,Pas deze sjabloon toe op gebouwen die actief moeten blijven totdat de robot bevolking met 10 robots daalt.,
IgorZ.Automation.Tool.tmpl.BotsAtMinus20.DisplayName,Robot bevolking -20,
IgorZ.Automation.Tool.tmpl.BotsAtMinus20.Description,Pas deze sjabloon toe op gebouwen die actief moeten blijven totdat de robot bevolking met 20 robots daalt.,
IgorZ.Automation.Tool.tmpl.BeaversAtMax.DisplayName,Tot beverbevolking MAX,
IgorZ.Automation.Tool.tmpl.BeaversAtMax.Description,Pas deze sjabloon toe op gebouwen die actief moeten blijven totdat er geen vrijde bedden meer zijn.,
IgorZ.Automation.Tool.tmpl.BeaversAtPlus10.DisplayName,Bever bevolking +10,
IgorZ.Automation.Tool.tmpl.BeaversAtPlus10.Description,Pas deze sjabloon toe op gebouwen die actief moeten blijven totdat de bever bevolking met 10 bevers groeit.,
IgorZ.Automation.Tool.tmpl.BeaversAtPlus20.DisplayName,Bever bevolking +20,
IgorZ.Automation.Tool.tmpl.BeaversAtPlus20.Description,Pas deze sjabloon toe op gebouwen die actief moeten blijven totdat de bever bevolking met 20 bevers groeit.,
IgorZ.Automation.Tool.tmpl.BeaversAtMinus10.DisplayName,Bever bevolking -10,
IgorZ.Automation.Tool.tmpl.BeaversAtMinus10.Description,Pas deze sjabloon toe op gebouwen die actief moeten blijven totdat de bever bevolking met 10 bevers daalt.,
IgorZ.Automation.Tool.tmpl.BeaversAtMinus20.DisplayName,Bever bevolking -20,
IgorZ.Automation.Tool.tmpl.BeaversAtMinus20.Description,Pas deze sjabloon toe op gebouwen die actief moeten blijven totdat de bever bevolking met 20 bevers daalt.,
IgorZ.Automation.Tool.tmpl.ChainedBuildeings.DisplayName,Bouwers niet blokkeren,
IgorZ.Automation.Tool.tmpl.ChainedBuildeings.Description,"Pas deze sjabloon toe op bouwplaatsen die de paden van bouwers kunnen blokkeren. Let op: Resultaten niet gegarandeerd, vooral als de gebouwen niet op hetzelfde niveau staan.",
IgorZ.Automation.CancelTool.Title,Automatie annuleren,
IgorZ.Automation.CancelTool.Description,Gebruik deze tool om alle automatisering in gebouwen of op bouwplaatsen te verwijderen.,
IgorZ.Automation.PauseTool.Title,Gebouwen pauzeren,
IgorZ.Automation.PauseTool.Description,Gebruik deze tool om gebouwen en bouwplaatsen te pauzeren,
IgorZ.Automation.ResumeTool.Title,Gebouwen hervatten,
IgorZ.Automation.ResumeTool.Description,Gebruik deze tool om gebouwen en werkplaatsen te hervatten.,
IgorZ.Automation.DummyTitle,Standaard titel,
IgorZ.Automation.DummyDescirption,Standaard beschrijving,
TimberDev_Utils.Tools.LockSelectTool.SelectingObject,Geselecteerd: {0},
TimberDev_Utils.Tools.LockSelectTool.SelectingNObjects,Geselecteerd: {0} (x{1}),
TimberDev_Utils.Tools.LockSelectTool.StartSelectingPrompt,Wijs naar een gebouw en klik om te beginnen met selecteren,
TimberDev_Utils.Tools.LockSelectTool.StartObjectSelectingPrompt,Klik om te selecteren: {0},
TimberDev_Utils.Tools.LockSelectTool.DescriptionHint,Houd <i>SHIFT</i> om alleen gebouwen van een type te selecteren.,
IgorZ.Automation.AutomationFragment.RulesAreaCaptionTextLocKey,Automatie regels:,
IgorZ.Automation.AutomationFragment.RuleTextLocKey,"Als {0}, dan {1}",
IgorZ.Automation.DetonateDynamiteAction.Description,<SolidHighlight>dynamiet ontploffen</SolidHighlight>,
IgorZ.Automation.DetonateDynamiteAction.RepeatCountInfo, voeg nog <GreenHighlight>{0}x toe</GreenHighlight>,
IgorZ.Automation.DroughtEndedCondition.Description,<SolidHighlight>droogte afgelopen</SolidHighlight>,
IgorZ.Automation.DroughtStartedCondition.Description,<SolidHighlight>droogte begonnen</SolidHighlight>,
IgorZ.Automation.MarkForEmptyingAction.Description,<SolidHighlight>opslag legen</SolidHighlight>,
IgorZ.Automation.ObjectFinishedCondition.Description,<SolidHighlight>bouw voltooid</SolidHighlight>,
IgorZ.Automation.OutputStockAboveThresholdCondition.Description,<SolidHighlight>output voorraad boven {0}%</SolidHighlight>,
IgorZ.Automation.OutputStockBelowThresholdCondition.Description,<SolidHighlight>output voorraad onder {0}%</SolidHighlight>,
IgorZ.Automation.PauseAction.Description,<SolidHighlight>gebouw pauzeren</SolidHighlight>,
IgorZ.Automation.SetFloodgateHeightAction.Description,<SolidHighlight>hoogte instellen op {0}</SolidHighlight>,
IgorZ.Automation.UnmarkForEmptyingAction.Description,<SolidHighlight>opslag niet meer legen</SolidHighlight>,
IgorZ.Automation.UnpauseAction.Description,<SolidHighlight>gebouw hervatten</SolidHighlight>,
IgorZ.Automation.WaterRegulatorStateActionClose.Description,<SolidHighlight>close water regulator</SolidHighlight>,
IgorZ.Automation.WaterRegulatorStateActionOpen.Description,<SolidHighlight>open water regulator</SolidHighlight>,
IgorZ.Automation.BadtideEndedCondition.Description,<SolidHighlight>slachtwatervloed afgelopen</SolidHighlight>,
IgorZ.Automation.BadtideStartedCondition.Description,<SolidHighlight>slechtwatervloed begonnen</SolidHighlight>,
IgorZ.Automation.BeaverPopulationBelowThresholdCondition.Description,<SolidHighlight>minder dan {0} bevers in district</SolidHighlight>,
IgorZ.Automation.BeaverPopulationAboveThresholdCondition.Description,<SolidHighlight>meer dan {0} bevers in district</SolidHighlight>,
IgorZ.Automation.BotPopulationBelowThresholdCondition.Description,<SolidHighlight>minder dan {0} robots in district</SolidHighlight>,
IgorZ.Automation.BotPopulationAboveThresholdCondition.Description,<SolidHighlight>meer dan {0} robots in district</SolidHighlight>,
IgorZ.Automation.PopulationRelativeToMaxArg,MAX{0},Text to show when an unconnected building has a RelativeTo=MaxLevel condition
IgorZ.Automation.PopulationRelativeToCurrentArg,NU{0},Text to show when an unconnected building has a RelativeTo=CurrentLevel condition
IgorZ.Automation.CheckAccessBlockCondition.Blocking.Description,<SolidHighlight>blokkeert pad</SolidHighlight>,
IgorZ.Automation.CheckAccessBlockCondition.NotBlocking.Description,<SolidHighlight>blokkeert pad niet</SolidHighlight>,
IgorZ.Automation.CheckAccessBlockCondition.NotYetReachable,"Bouwers kunnen er nog niet bij, maar er wordt een pad aangelegd",
IgorZ.Automation.CheckAccessBlockCondition.UnreachableStatus,De bouwers kunnen de weg naar deze bouwplaats niet vinden. Misschien kan hier niets gebouwd worden.,
IgorZ.Automation.CheckAccessBlockCondition.UnreachableAlert,Onbereikbare bouwplaats,
IgorZ.Automation.ShowStatusAction.HoldConstruction,<SolidHighlight>bouw pauzeren</SolidHighlight>,
IgorZ.Automation.ShowStatusAction.ResumeConstruction,<SolidHighlight>bouw hervatten</SolidHighlight>,
IgorZ.Automation.ShowStatusAction.HoldCompletionStatusText,Wachten tot de andere gebouwen klaar zijn,
IgorZ.Automation.BlockableBuildingAction.BlockDescription,<SolidHighlight>gebouw blokkeren</SolidHighlight>,
IgorZ.Automation.BlockableBuildingAction.UnblockDescription,<SolidHighlight>gebouw deblokkeren</SolidHighlight>,
IgorZ.Automation.BlockableBuildingAction.BlockText,Wachten tot de andere gebouwen klaar zijn,
