ID,Text,Comment
Tobbert.WaitingStation.Description,"Treinen kunnen hier wachten als ze niets te doen hebben. Dit voorkomt dat treinen de sporen bezetten. Treinen kunnen hier niet overheen komen, dus zorg ervoor dat het zich niet op cruciale paden bevindt.",-
Tobbert.WaitingStation.FlavorDescription,Wanneer kan ik weer?,-
Tobbert.TrainYard.DisplayName,Treinwerf,-
Tobbert.TrainYard.Description,Een gebouw dat treinen maakt.,-
Tobbert.TrainYard.FlavorDescription,Dit is waar treinen worden geboren.,-
Tobbert.TrainYard.CostOfTrain,Kosten van 1 trein:,-
Tobbert.TrainYard.CreateTrain,Trein bouwen,-
Tobbert.Train.PrefabName,Trein,-
Tobbert.Wagon.PrefabName,Wagen,-
Tobbert.TrainModel.TrainModel,Treinmodel:,-
Tobbert.TrainModel.SmallLog,Kleine boomstam,-
Tobbert.TrainModel.BigWooden,Grote houten,-
Tobbert.WagonModel.WagonModel,Wagenmodel:,-
Tobbert.WagonModel.BoxWagon,Boxwagen,-
Tobbert.WagonModel.TankWagon,Tankwagen,-
Tobbert.WagonModel.FlatWagon,Platte wagen,-
Tobbert.WagonModel.FlipperWagon,Gondelwagen,-
Tobbert.WagonModel.MetalCart,Metalen kar,-
Tobbert.WagonModel.PassengerWagon,Passagierswagen,-
Tobbert.BatchControl.Trains,Treinen,-
Tobbert.Train.Length,Treinlengte:,-
Tobbert.Train.Destroy,Weet je zeker dat je deze trein wilt verwijderen?,-
Tobbert.GoodsStation.Distribution.Header,Verdeelde goederen,-
Tobbert.GoodsStation.Distribution.Disabled.Info,Distributie uitgeschakeld door distributie-instellingen.,-
Tobbert.GoodsStation.Distribution.Sending.Info,Distributie ingesteld op verzenden via distributie-instellingen.,-
Tobbert.GoodsStation.Distribution.Receiving.Info,Distributie ingesteld op ontvangen door distributie-instellingen.,-
Tobbert.BatchControl.GoodsStation,Goederenstations,-
Tobbert.BatchControl.DistributionDisabledAll,Schakel alle distributie uit,-
Tobbert.BatchControl.DistributionDisabled,Distributie uitgeschakeld,-
Tobbert.BatchControl.DistributionDisabled.Description,Schakel de distributie van dit goed op dit station volledig uit.,-
Tobbert.BatchControl.DistributionSendingAll,Sta het verzenden van alle goederen toe,-
Tobbert.BatchControl.DistributionSending,Verzenden toestaan,-
Tobbert.BatchControl.DistributionSending.Description,"Station kan dit goed naar een ander station sturen. De maximale hoeveelheid die zich in het station kan bevinden, wordt bepaald door de hoeveelheid rechts.",-
Tobbert.BatchControl.DistributionReceivingAll,Sta ontvangst van alle goederen toe,-
Tobbert.BatchControl.DistributionReceiving,Ontvangen toestaan,-
Tobbert.BatchControl.DistributionReceiving.Description,"Stations kunnen deze goederen ontvangen die vanaf andere stations worden verzonden. De maximale hoeveelheid die zich in het station kan bevinden, wordt bepaald door de hoeveelheid rechts.",-
Tobbert.BatchControl.DecreaseMaximum,Verlaag het maximale aantal goederen,-
Tobbert.BatchControl.DecreaseMaximum.Description,Verlaag de maximale hoeveelheid die zich in het station kan bevinden. Klikken is -1 en shift ingedrukt houden is -10. Maximale capaciteit is 200.,-
Tobbert.BatchControl.IncreaseMaximum,Verhoog het maximale aantal goederen,-
Tobbert.BatchControl.IncreaseMaximum.Description,Verhoog de maximale hoeveelheid die zich in het station kan bevinden. Klikken is +1 en shift ingedrukt houden is +10. Maximale capaciteit is 200.,-
Tobbert.TrackSystem.ToggleSectionDivider,Verdeelt secties:,-
Tobbert.TrackSystem.ButtonChangeDirection,Verander van richting,-
Tobbert.TrackSystem.CollidingSectionDividers,Kan geen 2 sectieverdelers verbinden,-
Tobbert.ToolGroup.Trains,Treinen,-
Tobbert.TrainYard.PreviewErrorMessage,Er kan slechts 1 Treinterrein worden gebouwd,-
Tobbert.Trains.UnlockPrompt,Je moet {0} ontgrendelen om {1} te bouwen.,{0} stands for <Building>.DisplayName {1} stands for <TrackPiece>.DisplayName.
Tobbert.DistributionTrain.MinimumOfItemsToMove,Minimaal aantal items om te verplaatsen:,-
Tobbert.TrainNavigation.Unstuck,Draai je om,-
Tobbert.TrainNavigation.NoWaitingStation,Geen beschikbaar wachtstation gevonden.,-
Tobbert.TrainNavigation.NoWaitingStationShort,Geen wachtstation,-
Tobbert.TrainDestination.UnconnectedWarning,Station is niet verbonden met een ander station.,-
Tobbert.TrainDestination.UnconnectedWarningShort,Niet-verbonden station,-
Tobbert.ChooChooSettings.Header,Choo! Choo!,-
Tobbert.ChooChooSettings.DefaultTrainModel,Standaard Trein-model:,-
Tobbert.ChooChooSettings.DefaultWagonModel,Standaard Wagon-model:,-
Tobbert.ChooChoo.KeyBindingGroup.ChooChoo,Choo! Choo!,-
Tobbert.ChooChoo.KeyBinding.GoodsStationDistributionControlTab,Open het tabblad Goederenstations,-
