ID,Text,Comment
Knatte.DE_SMSQCorner2X.DisplayName,"Decoratie metaal vierkant hoek 
Dubbele hoogte",-
Knatte.DE_SMSQCorner2X.Description,Laat de gladde metalen dijk een hoek hebben.,-
Knatte.DE_SMSQCorner2X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_SMDiagonal2X.DisplayName,"Decoratie metaal diagonaal 
Dubbele hoogte",-
Knatte.DE_SMDiagonal2X.Description,Laat de gladde metalen dijk naar de zijkant gaan.,-
Knatte.DE_SMDiagonal2X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_SMInvCornerS2X.DisplayName,Decoratie metaal inverse hoek zijplatform dubbele hoogte,-
Knatte.DE_SMInvCornerS2X.Description,Laat de gladde metalen dijk naar de zijkant gaan en een platform hebben.,-
Knatte.DE_SMInvCornerS2X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_SMInvCorner2X.DisplayName,"Decoratie metalen inverse hoek 
Dubbele hoogte",-
Knatte.DE_SMInvCorner2X.Description,Laat de gladde metalen dijk een hoek hebben.,-
Knatte.DE_SMInvCorner2X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_SMInvCornerW2X.DisplayName,"Metalen dijk interne hoek 
Dubbele hoogte",-
Knatte.DE_SMInvCornerW2X.Description,Laat de gladde metalen dijk een hoek hebben.,-
Knatte.DE_SMInvCornerW2X.FlavorDescription,Water zal niet passeren,-
//,//,
Knatte.DE_SMSlope2X.DisplayName,"Decoratie metalen helling 
Dubbele hoogte",-
Knatte.DE_SMSlope2X.Description,Laat de gladde metalen dijk hellend zijn.,-
Knatte.DE_SMSlope2X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_SMCornerSlope2X.DisplayName,"Decoratie metaal hellinghoek 
Dubbele hoogte",-
Knatte.DE_SMCornerSlope2X.Description,Laat de gladde metalen dijk een hoek hebben.,-
Knatte.DE_SMCornerSlope2X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_SMCorner3X.DisplayName,"Decoratie metalen hoek 
Driedubbele hoogte",-
Knatte.DE_SMCorner3X.Description,Laat de gladde metalen dijk een hoek hebben.,-
Knatte.DE_SMCorner3X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_SMInvCorner3X.DisplayName,"Decoratie metalen inverse hoek 
Driedubbele hoogte",-
Knatte.DE_SMInvCorner3X.Description,Laat de gladde metalen dijk een hoek hebben.,-
Knatte.DE_SMInvCorner3X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_SMSlope3X.DisplayName,Decoratie metaal helling driedubbele hoogte,-
Knatte.DE_SMSlope3X.Description,Laat de gladde metalen dijk hellend zijn.,-
Knatte.DE_SMSlope3X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_SMInvCornerW3X.DisplayName,Dijk inverse hoek driedubbele hoogte,-
Knatte.DE_SMInvCornerW3X.Description,Laat de gladde metalen dijk een hoek hebben.,-
Knatte.DE_SMInvCornerW3X.FlavorDescription,Water zal niet passeren,-
//,//,
Knatte.DE_SMSlopeW_1.DisplayName,Metalen dijkhelling,
Knatte.DE_SMSlopeW_2.DisplayName,"Metalen dijkhelling 
Dubbele hoogte",
Knatte.DE_SMSlopeW_3.DisplayName,"Metalen dijkhelling 
Driedubbele hoogte",
Knatte.DE_SMSlopeW.Description,Gladde metalen helling die water volledig blokkeert,
Knatte.DE_SMSlopeW.FlavorDescription,Water zal niet passeren,
//,//,
Knatte.DE_SMSlopeS.DisplayName,Decoratie metalen trap,-
Knatte.DE_SMSlopeS.Description,Laat de gladde metalen dijk betreden worden.,-
Knatte.DE_SMSlopeS.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_SMToolGroup.Decoration,Decoratieblokken,-
//,//,
Knatte.DE_SMCategoryDam.DisplayName,Gladde metalen decoratie,-
Knatte.DE_SMCategoryDam.Des,Blokkeert geen water,-
//,//,
Knatte.DE_SMCategoryLevees.DisplayName,Gevormde gladde metalen dijken,-
Knatte.DE_SMCategoryLeveesSQ.DisplayName,Vierkante gladde metalen dijken,-
//,//,
Knatte.DE_SMCategoryDam2.DisplayName,Gladde metalen decoratie,-               Untranlsated
Knatte.DE_SMCategoryDamSQ.DisplayName,Gladde metalen decoratie vierkant,
Knatte.DE_SMCategoryDam2.Des,Blokkeert geen water,-                      Untranlsated
//,//,
Knatte.DE_SMDoubleInvSlope.DisplayName,Metalen dubbele omgekeerde helling,                   
Knatte.DE_SMDoubleInvSlope.Description,Combinatie van gladde metalen dijk en omgekeerde helling,               
Knatte.DE_SMDoubleInvSlope.FlavorDescription,Laten we een brug bouwen,                   
//,//,
Knatte.DE_SMSquare1x2.DisplayName,Decoratie metalen blok 1x2,                               
Knatte.DE_SMSquare1x3.DisplayName,Decoratie metalen blok 1x3,                               
Knatte.DE_SMSquare_B.Description,Glad metalen vierkant dat kan uitsteken maar het water niet blokkeert.,
Knatte.DE_SMSquare_B.FlavorDescription,"Kijk, het drijft",                                             
//,//,
Knatte.DE_SMInvSlope1x1.DisplayName,Metaal omgekeerde helling 1x1,                              
Knatte.DE_SMInvSlope1x2.DisplayName,Metaal omgekeerde helling 1x2,                              
Knatte.DE_SMInvSlope1x3.DisplayName,Metaal omgekeerde helling 1x3,                              
Knatte.DE_SMInvSlope2x1.DisplayName,Metaal omgekeerde helling 2x1,                              
Knatte.DE_SMInvSlope.Description,Glad metalen vierkant dat kan uitsteken maar het water niet blokkeert.,
Knatte.DE_SMInvSlope.FlavorDescription,We gaan weg,
//,//,
Knatte.DE_SMInvTrapezium1x1.DisplayName,Omgekeerd trapezium 1x1,
//,//,
Knatte.DE_SMBlockDecoration.DisplaynameLocKey,Mooie dam,                           Untranlsated
Knatte.DE_SMInvSlopeW1x1.DisplayName,Omgekeerde metalen dijkhelling 1x1,
Knatte.DE_SMInvSlopeW1x2.DisplayName,Omgekeerde metalen dijkhelling 1x2,
Knatte.DE_SMInvSlopeW1x3.DisplayName,Omgekeerde metalen dijkhelling 1x3,
Knatte.DE_SMInvSlopeW2x1.DisplayName,Omgekeerde metalen dijkhelling 2x1,
Knatte.DE_SMInvSlopeW.Description,"Glad metalen vierkant dat kan uitsteken. 
Plaats zeskantblokken, alle waterblokken, andere blokken alleen van boven/onder, zoals een ingebouwde ondoordringbare vloer",
Knatte.DE_SMInvSlopeW.FlavorDescription,We gaan weg,
//,//,
Knatte.DE_SMInvTrapeziumW1x1.DisplayName,Omgekeerde trapezium metalen dijk 1x1,
Knatte.DE_SMDoubleInvSlopeW.Description,"Glad metalen vierkant dat aan beide zijden uitsteekt. 
Plaats zeskantblokken, alle waterblokken, andere blokken alleen van boven/onder, zoals een ingebouwde ondoordringbare vloer",
Knatte.DE_SMDoubleInvSlopeW.FlavorDescription,Laten we een brug bouwen,
//,/--------Aque geribbelde blokken---------------/,
Knatte.DE_A_RMCorner.DisplayName,Decoratie metalen hoek,-
Knatte.DE_A_RMCorner.Description,"Laat de geribbelde metalen dijk een hoek hebben.
In aquaductstijl.",-
Knatte.DE_A_RMCorner.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMSQCorner.DisplayName,Decoratie metaal vierkant hoek,-
Knatte.DE_A_RMSQCorner.Description,"Laat de geribbelde metalen dijk een hoek hebben.
In aquaductstijl.",-
Knatte.DE_A_RMSQCorner.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMDiagonal.DisplayName,Decoratie metaal diagonaal,-
Knatte.DE_A_RMDiagonal.Description,"Laat de geribbelde metalen dijk naar de zijkant gaan.
In aquaductstijl.",-
Knatte.DE_A_RMDiagonal.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMDiagonalW.DisplayName,Dijk diagonaal,-
Knatte.DE_A_RMDiagonalW.Description,"Laat de geribbelde metalen dijk naar de zijkant gaan.
In aquaductstijl.",-
Knatte.DE_A_RMDiagonalW.FlavorDescription,Water zal niet passeren,-
//,//,
Knatte.DE_A_RMInvCorner.DisplayName,Decoratie metalen inverse hoek,-
Knatte.DE_A_RMInvCorner.Description,"Laat de geribbelde metalen dijk een hoek hebben.
In aquaductstijl.",-
Knatte.DE_A_RMInvCorner.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMInvCornerW.DisplayName,Dijk inverse hoek,-
Knatte.DE_A_RMInvCornerW.Description,"Laat de geribbelde metalen dijk een hoek hebben.
In aquaductstijl.",-
Knatte.DE_A_RMInvCornerW.FlavorDescription,Water zal niet passeren,-
//,//,
Knatte.DE_A_RMSlope.DisplayName,Decoratie metalen helling,-
Knatte.DE_A_RMSlope.Description,"Laat de geribbelde metalen dijk hellend zijn.
In aquaductstijl.",-
Knatte.DE_A_RMSlope.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMCornerSlope.DisplayName,Decoratie metaal hellinghoek,-
Knatte.DE_A_RMCornerSlope.Description,"Laat de geribbelde metalen dijk een hoek hebben.
In aquaductstijl.",-
Knatte.DE_A_RMCornerSlope.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMSquare.DisplayName,Decoratie metalen blok,
Knatte.DE_A_RMSquare.Description,"Dijk het geribbelde metalen vierkant
In aquaductstijl.",
Knatte.DE_A_RMSquare.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMSquare2W.DisplayName,Metalen dijk 2x2,
Knatte.DE_A_RMSquare3W.DisplayName,Metalen dijk 3x3,
Knatte.DE_A_RMSquareW.Description,"Dijk laat het groot zijn in geribbeld metaal
In aquaductstijl.",
Knatte.DE_A_RMSquareW.FlavorDescription,Water zal niet passeren,-
//,//,
Knatte.DE_A_RMSquareW1x1.DisplayName,Metalen dijk 1x1,
Knatte.DE_A_RMSquareW1x2.DisplayName,Metalen dijk 1x2,
Knatte.DE_A_RMSquareW1x3.DisplayName,Metalen dijk 1x3,
Knatte.DE_A_RMSquareW2x1.DisplayName,Metalen dijk 2x1,
Knatte.DE_A_RMSquareW2x3.DisplayName,Metalen dijk 2x3,
Knatte.DE_A_RMSquareW3x1.DisplayName,Metalen dijk 3x1,
Knatte.DE_A_RMSquareW3x2.DisplayName,Metalen dijk 3x2,
//,//,
Knatte.DE_A_RMCorner2X.DisplayName,"Decoratie metalen hoek 
Dubbele hoogte",-
Knatte.DE_A_RMCorner2X.Description,"Laat de geribbelde metalen dijk een hoek hebben.
In aquaductstijl.",-
Knatte.DE_A_RMCorner2X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMSQCorner2X.DisplayName,"Decoratie metaal vierkant hoek 
Dubbele hoogte",-
Knatte.DE_A_RMSQCorner2X.Description,"Laat de geribbelde metalen dijk een hoek hebben.
In aquaductstijl.",-
Knatte.DE_A_RMSQCorner2X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMDiagonal2X.DisplayName,"Decoratie metaal diagonaal 
Dubbele hoogte",-
Knatte.DE_A_RMDiagonal2X.Description,"Laat de geribbelde metalen dijk naar de zijkant gaan.
In aquaductstijl.",-
Knatte.DE_A_RMDiagonal2X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMInvCornerS2X.DisplayName,Decoratie metaal inverse hoek zijplatform dubbele hoogte,-
Knatte.DE_A_RMInvCornerS2X.Description,"Laat de geribbelde metalen dijk naar de zijkant gaan en een platform hebben.
In aquaductstijl.",-
Knatte.DE_A_RMInvCornerS2X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMInvCorner2X.DisplayName,"Decoratie metalen inverse hoek 
Dubbele hoogte",-
Knatte.DE_A_RMInvCorner2X.Description,"Laat de geribbelde metalen dijk een hoek hebben.
In aquaductstijl.",-
Knatte.DE_A_RMInvCorner2X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMInvCornerW2X.DisplayName,"Metalen dijk inverse hoek 
Dubbele hoogte",-
Knatte.DE_A_RMInvCornerW2X.Description,"Laat de geribbelde metalen dijk een hoek hebben.
In aquaductstijl.",-
Knatte.DE_A_RMInvCornerW2X.FlavorDescription,Water zal niet passeren,-
//,//,
Knatte.DE_A_RMSlope2X.DisplayName,"Decoratie metalen helling 
Dubbele hoogte",-
Knatte.DE_A_RMSlope2X.Description,"Laat de geribbelde metalen dijk hellend zijn.
In aquaductstijl.",-
Knatte.DE_A_RMSlope2X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMCornerSlope2X.DisplayName,"Decoratie metaal hellinghoek 
Dubbele hoogte",-
Knatte.DE_A_RMCornerSlope2X.Description,"Laat de geribbelde metalen dijk een hoek hebben.
In aquaductstijl.",-
Knatte.DE_A_RMCornerSlope2X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMCorner3X.DisplayName,"Decoratie metalen hoek 
Driedubbele hoogte",-
Knatte.DE_A_RMCorner3X.Description,"Laat de geribbelde metalen dijk een hoek hebben.
In aquaductstijl.",-
Knatte.DE_A_RMCorner3X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMInvCorner3X.DisplayName,"Decoratie metalen inverse hoek 
Driedubbele hoogte",-
Knatte.DE_A_RMInvCorner3X.Description,"Laat de geribbelde metalen dijk een hoek hebben.
In aquaductstijl.",-
Knatte.DE_A_RMInvCorner3X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMSlope3X.DisplayName,Decoratie metaal helling driedubbele hoogte,-
Knatte.DE_A_RMSlope3X.Description,"Laat de geribbelde metalen dijk hellend zijn.
In aquaductstijl.",-
Knatte.DE_A_RMSlope3X.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMInvCornerW3X.DisplayName,Dijk inverse hoek driedubbele hoogte,-
Knatte.DE_A_RMInvCornerW3X.Description,"Laat de geribbelde metalen dijk een hoek hebben.
In aquaductstijl.",-
Knatte.DE_A_RMInvCornerW3X.FlavorDescription,Water zal niet passeren,-
//,//,
Knatte.DE_A_RMSlopeW_1.DisplayName,Metalen dijkhelling,
Knatte.DE_A_RMSlopeW_2.DisplayName,"Metalen dijkhelling 
Dubbele hoogte",
Knatte.DE_A_RMSlopeW_3.DisplayName,"Metalen dijkhelling 
Driedubbele hoogte",
