ID,Text,Comment
Tobbert.TrainYard.Description,Een gebouwen dat treinen bouwt,-
Tobbert.TrainYard.FlavorDescription,Hier worden treinen geboren.,-
Tobbert.TrainYard.CostOfTrain,Cost of 1 train:,-
Tobbert.TrainYard.CreateTrain,Bouw trein,-
Tobbert.Train.PrefabName,Trein,-
Tobbert.Wagon.PrefabName,Wagon,-
Tobbert.TrainModel.TrainModel,Trein Model:,-
Tobbert.TrainModel.SmallLog,Kleine boomstam,-
Tobbert.TrainModel.BigWooden,Grote boomstam,-
Tobbert.WagonModel.WagonModel,Wagon Model:,-
Tobbert.WagonModel.BoxWagon,Bakwagon,-
Tobbert.WagonModel.TankWagon,Tankwagon,-
Tobbert.WagonModel.FlatWagon,Platwagon,-
Tobbert.WagonModel.FlipperWagon,Open goederen wagon,-
Tobbert.WagonModel.MetalCart,Metaalwagon,-
Tobbert.WagonModel.PassengerWagon,Passagier wagon,-
Tobbert.BatchControl.Trains,Treinen,-
Tobbert.Train.Length,Trein lengte:,-
Tobbert.Train.Destroy,Weet je zeker dat je deze trein wilt verwijderen?,-
Tobbert.GoodsStation.Distribution.Header,Verdeelde goederen,-
Tobbert.GoodsStation.Distribution.Disabled.Info,Distributie uitgezet door distributie instellingen.,-
Tobbert.GoodsStation.Distribution.Sending.Info,Distributie ingesteld op verzenden door distributie instellingen.,-
Tobbert.GoodsStation.Distribution.Receiving.Info,Distributie ingesteld op ontvangen door distributie instellingen.,-
Tobbert.BatchControl.GoodsStation,Goederen stations,-
Tobbert.BatchControl.DistributionDisabledAll,Alle distributie uitzetten,-
Tobbert.BatchControl.DistributionDisabled,Distributie uitgezet,-
Tobbert.BatchControl.DistributionDisabled.Description,Alle distributie voor dit station uitzetten,-
Tobbert.BatchControl.DistributionSendingAll,Versturen van alle goederen toestaan,-
Tobbert.BatchControl.DistributionSending,Versturen toestaan,-
Tobbert.BatchControl.DistributionSending.Description,"Station kan dit goed naar een ander station sturen. De maximale hoeveelheid die in het station kan zijn, wordt bepaald door de hoeveelheid aan de rechterkant.",-
Tobbert.BatchControl.DistributionReceivingAll,Ontvangen van alle goederen toestaan,-
Tobbert.BatchControl.DistributionReceiving,Ontvangen toestaan,-
Tobbert.BatchControl.DistributionReceiving.Description,"Station kan dit goed ontvangen dat door andere stations wordt verzonden. De maximale hoeveelheid die in het station kan zijn, wordt bepaald door de hoeveelheid aan de rechterkant.",-
Tobbert.BatchControl.DecreaseMaximum,Maximum hoeveelheid goederen verlagen,-
Tobbert.BatchControl.DecreaseMaximum.Description,Verminder de maximale hoeveelheid die in het station kan zijn. Klik is -1 en shift vasthouden is -10. Maximale capaciteit is 200.,-
Tobbert.BatchControl.IncreaseMaximum,Maximum hoeveelheid goederen verhogen,-
Tobbert.BatchControl.IncreaseMaximum.Description,Verhoog de maximale hoeveelheid die in het station kan zijn. Klik is +1 en shift vasthouden is +10. Maximale capaciteit is 200.,-
Tobbert.TrackSystem.ToggleSectionDivider,Verdeeld sporen:,-
Tobbert.TrackSystem.ButtonChangeDirection,Richting veranderen,-
Tobbert.TrackSystem.CollidingSectionDividers,Kan 2 spoorverdelers niet verbinden,-
Tobbert.ToolGroup.Trains,Treinen,-
Tobbert.TrainYard.PreviewErrorMessage,Maar 1 treinfabriek kan gebouwd worden,-
Tobbert.Trains.UnlockPrompt,Je moet {0} ontgrendelen om {1} te bouwen.,{0} stands for <Building>.DisplayName {1} stands for <TrackPiece>.DisplayName.
Tobbert.DistributionTrain.MinimumOfItemsToMove,Minimum hoeveelheid om te vertrekken:,-
Tobbert.TrainNavigation.Unstuck,Omdraaien,-
Tobbert.TrainNavigation.NoWaitingStation,Geen beschikbaar wachtstation gevonden,-
Tobbert.TrainNavigation.NoWaitingStationShort,Geen wachtstation,-
Tobbert.TrainDestination.UnconnectedWarning,Station is niet met een ander station verbonden,-
Tobbert.TrainDestination.UnconnectedWarningShort,Station niet verbonden,-
Tobbert.ChooChooSettings.Header,Choo! Choo!,-
Tobbert.ChooChooSettings.DefaultTrainModel,Standaard Trein Model:,-
Tobbert.ChooChooSettings.DefaultWagonModel,Standaard Wagon Model:,-
Tobbert.ChooChoo.KeyBindingGroup.ChooChoo,Choo! Choo!,-
Tobbert.ChooChoo.KeyBinding.GoodsStationDistributionControlTab,Open goederen stations tabblad,-
