ID,Text,Comment
Lapantouflemagic.Copistlodge.DisplayName,Kopieer Hut,27
Lapantouflemagic.Copistlodge.Description,"Een herenhuis om bestaande blauwdrukken te kopiëren. 
<color=#00FFFF>Werkt als dijk</color>",28
Lapantouflemagic.Copistlodge.FlavorDescription,"""Dus het eerste deel van mijn taak is om deze belachelijke versieringen te verwijderen""
- De Copier bever",29
Lapantouflemagic.Artsylodge.DisplayName,Kunstenaarshut,30
Lapantouflemagic.Artsylodge.Description,"Een herenhuis om gekopieerde blauwdrukken te decoreren. 
<color=#00FFFF>Werkt als dijk</color>",31
Lapantouflemagic.Artsylodge.FlavorDescription,"""Ja, de blauwdrukken MOETEN luxe zijn om bruikbaar te zijn""
- De kunstenaar bever",32
Lapantouflemagic.Builderslodge.DisplayName,Bouwershut,33
Lapantouflemagic.Builderslodge.Description,"Een herenhuis voor twee extra bouwers. 
<color=#00FFFF>Werkt als dijk</color>",34
Lapantouflemagic.Builderslodge.FlavorDescription,"""Eindelijk mijn eigen ruimte!""",35
Lapantouflemagic.ScrollRack.DisplayName,Scroll rek,36
Lapantouflemagic.ScrollRack.Description,"Een opslagruimte voor waardevolle blauwdrukken.
<color=green>Moet worden gebouwd </color><color=RED>BINNEN</color><color=green> de bibliotheek!</color>
Negeer de pijl voor de plaatsing van het gebouw.
<color=red>VERNIETIGING ZAL INHOUD WISSEN</color>",37
Lapantouflemagic.ScrollRack.FlavorDescription,"""Blauwdrukken zijn de beste boeken!""
- Bobby de dwaas",38
Luc.LibraryOffice.DisplayName,Bibliotheekkantoor,39
Luc.LibraryOffice.FlavorDescription,"""Moet ik al deze boeken alleen kopiëren? MET DE HAND?""
- Vreemde slogan van een bibliothecaris",40
Luc.Lodge.Description,"Een klein huis voor een sleper.
<color=#00FFFF>Werkt als dijk</color>",41
Lapantouflemagic.primitivedam.DisplayName,Primitieve dam,42
Lapantouflemagic.primitivedam.Description,"Een semi-waterdichte constructie, gebouwd op de manier waarop de bevers vroeger deden.",43
Lapantouflemagic.primitivedamupgrade.DisplayName,Primitieve dam-upgrade,44
Lapantouflemagic.primitivedamupgrade.Description,"Een hogere dam, gebouwd op een eerdere dam.",45
Lapantouflemagic.primitivedamupgrade.FlavorDescription,"""Misschien overleven we het hiermee.""",46
Lapantouflemagic.primitivedamUtility.DisplayName,Nutsdam,47
Lapantouflemagic.primitivedamUtility.Description,Een betere variant van de kruisvormige dam die bevers in één richting doorlaat en in de andere richting een aandrijfas bevat.,48
Lapantouflemagic.primitivedamUtility.FlavorDescription,Erg handig!,49
Lapantouflemagic.LogstairsWB.DisplayName,Houten trappen,50
Lapantouflemagic.logstairsWB.DisplayName,Bruine boomstamtrappen,51
Lapantouflemagic.BirchlogstairsWB.DisplayName,Berkenhouten trap,52
Lapantouflemagic.ScramblelogstairsWB.DisplayName,Beklommen boomstam trappen,53
Lapantouflemagic.logstairsWB.Description,Een stel boomstammen gerangschikt in primitieve trappen.,54
Lapantouflemagic.logstairsWB.FlavorDescription,"""En <i>daarom</i> hebben we onderwijs nodig""
- Een wetenschapper bever",55
Lapantouflemagic.CrappyplatformWB.DisplayName,Slechte platformen,56
Lapantouflemagic.CrappyplatformWB_brown.DisplayName,Bruin slecht platform,57
Lapantouflemagic.CrappyplatformWB_birch.DisplayName,Berken slecht platform,58
Lapantouflemagic.CrappyplatformWB_scramble.DisplayName,Verwarde slechte platform,59
Lapantouflemagic.CrappyplatformWB.Description,Een zielig excuus voor een platform dat een bron van schaamte is voor de beversoort.,60
Lapantouflemagic.CrappyplatformWB.FlavorDescription,"""En <i>daarom</i> hebben we onderwijs nodig""
- Een wetenschapper bever",61
Luc.crappyWaterWheel.DisplayName,Slecht waterrad,62
Luc.crappyWaterWheel.Description,"Een grof gebouwd, maar eenvoudig te bouwen waterrad.",63
Luc.crappyWaterWheel.FlavorDescription,"""Met zoveel wrijving hebben we geluk dat het niet in brand is gevlogen!""
- Een alchemist bever",64
Lapantouflemagic.Crappywindmill3.DisplayName,Slechte windmolen H3,65
Lapantouflemagic.Crappywindmill3.Description,Een kleine windmolen die een ellendige hoeveelheid stroom genereert vanwege zijn lage hoogte. Moet minimaal <color=red>3 meter</color> boven de grond worden gebouwd,66
Lapantouflemagic.Crappywindmill3.FlavorDescription,"""Wat is dit voor ding? We worden waterbevers genoemd, niet windbevers!""
- De expeditieleider",67
Lapantouflemagic.Crappywindmill6.DisplayName,Slechte windmolen H6,68
Lapantouflemagic.Crappywindmill6.Description,Een kleine windmolen die een bijna behoorlijke hoeveelheid stroom genereert vanwege de gematigde hoogte. Moet minimaal <color=red>6 meter</color> boven de grond worden gebouwd,69
Lapantouflemagic.Crappywindmill6.FlavorDescription,"""Ik zei toch dat we de bijnaam WATERbevers hebben, niet WINDbevers!""
- De expeditieleider",70
Lapantouflemagic.Crappywindmill9.DisplayName,Slechte windmolen H9,71
Lapantouflemagic.Crappywindmill9.Description,Een kleine windmolen die een respectabele hoeveelheid energie genereert vanwege de hoge ligging. Moet minimaal <color=red>9 meter</color> boven de grond worden gebouwd,72
Lapantouflemagic.Crappywindmill9.FlavorDescription,"""Je doet dit om mij te irriteren, hè?""
- De expeditieleider",73
Lapantouflemagic.Crappywindmill12.DisplayName,Slechte windmolen H12,74
Lapantouflemagic.Crappywindmill12.Description,Een kleine windmolen die door zijn hoge ligging behoorlijk wat stroom genereert. Moet minimaal <color=red>12 meter</color> boven de grond worden gebouwd,75
Lapantouflemagic.Crappywindmill12.FlavorDescription,"""Jullie ketters!""
- De expeditieleider",76
Luc.watertightlodge.DisplayName,Lange waterdichte hut,86
Luc.watertightlodge.Description,"Een groot waterdicht huis voor veel bevers.
<color=#00FFFF>Werkt als een dijk</color>",87
Luc.watertightlodge.FlavorDescription,"""Een solide basis voor een dam""
- Een bouwbever",88
Lapantouflemagic.doublewatertightlodge.DisplayName,Waterdichte hut met twee verdiepingen,89
Lapantouflemagic.doublewatertightlodgeBottom.Description,"Een middelgrote dam-huis voor twee beverfamilies.
Gebruikt <color=green>2 Slepers</color>. 
<color=#00FFFF>Werkt als een dijk</color>",91
Lapantouflemagic.doublewatertightlodge.FlavorDescription,"""Kunnen we wel zoveel mensen voeden?""
- Een boerenbever",92
Lapantouflemagic.triplewatertightlodge.DisplayName,Driedubbele waterdichte hut,93
Lapantouflemagic.triplewatertightlodge.FlavorDescription,"""Onze bevolking raakt uit de gratie""
- Dezelfde boerenbever",95
Luc.Gnawingtent.DisplayName,Knaagstation voor boomstammen,102
Luc.Gnawingtent.Description,"Een primitieve en inefficiënte zagerij, aangedreven door tanden.",103
Luc.Gnawingtent.FlavorDescription,"""We moeten echt met een betere oplossing komen""
- Een tandartsbever",104
Luc.primitiveironworks.DisplayName,Primitieve ijzerwerken,105
Luc.primitiveironworks.Description,Een nauwelijks functionele plek om metaal te vormen.,106
Luc.primitiveironworks.FlavorDescription,"""Stel je voor dat je dat met je tanden doet!""",107
Luc.primitivepapermill.DisplayName,Primitieve papierfabriek,108
Luc.primitivepapermill.Description,Een oude manier om papier te produceren.,109
Luc.primitivepapermill.FlavorDescription,"""Het lijkt op een soort soep""
- Mathilda de krankzinnige kok",110
Luc.sawmill.DisplayName,Rudimentaire houtzagerij,111
Luc.sawmill.Description,"Een aangedreven zagerij die gebruik maakt van ruwe zaagbladen, hogere opbrengst maar verbruikt metalen zaagbladen.
<color=#00FFFF>Werkt als een dijk</color>",112
Luc.sawmill.FlavorDescription,"""Deze nieuwe technologie is leuk, maar laten we hopen dat het mes niet breekt en iemand verwondt""
- Mama bever",113
Lapantouflemagic.largefarmhouse.DisplayName,Grote boerderij,114
Lapantouflemagic.largefarmhouse.FlavorDescription,"""Is dat niet een beetje... COMMUNISTISCH!?""
- Opa bever",115
Lapantouflemagic.Mushroomtent.DisplayName,Paddenstoelenkweker,116
Lapantouflemagic.Mushroomtent.Description,"Een beschutte plek om paddenstoelen te kweken uit hout of zaagsel.
<color=#FF6EC7>Kan functioneren zonder werknemers.</color>",117
Lapantouflemagic.Mushroomtent.FlavorDescription,"""Moet ik deze rood-witte eten? Lijkt me lekker""
- Bobby de dwaas, laatste woorden",118
Lapantouflemagic.Cookingtent.DisplayName,Kooktent,119
Lapantouflemagic.Cookingtent.Description,"Een kleine buitenkeuken om stoofpot te maken.
<color=#FF6EC7>Kan functioneren zonder werknemers.</color>",120
Lapantouflemagic.Cookingtent.FlavorDescription,"""Wat kunnen we erin stoppen? Ha! Wat kunnen we er niet in stoppen?""
- Mathilda de krankzinnige kok",121
Luc.IndustrialKitchen.DisplayName,Industriële keuken,122
Luc.IndustrialKitchen.Description,"Een grote gemechaniseerde keuken om een hele kolonie te voeden. 
<color=#00FFFF>Werkt als een dijk</color>",123
Luc.IndustrialKitchen.FlavorDescription,"""Volgens de legende verdween er op een dag een kok die nooit meer werd gevonden""",124
Luc.Library.DisplayName,Bibliotheek,125
Luc.Library.FlavorDescription,"""Ze zien er best smakelijk uit""
- Bobby de dwaas",126
Luc.Architect.DisplayName,Architectenloge,127
Luc.Architect.Description,"Een mooi gebouw om architecten te laten zien dat ze beter zijn dan wij. Ook gebruikt om structureel gezonde gebouwen te ontwerpen 
<color=green>Werkt als een grote trap</color>. 
<color=#00FFFF>Werkt als een dijk</color>",128
Luc.Architect.FlavorDescription,"""Architecten zijn de ergste.""
- Een anonieme ingenieur bever",129
Luc.Engineer.DisplayName,Monteurshut,130
Luc.Engineer.Description,"Een mooi gebouw om ingenieurs te laten zien dat ze slimmer zijn dan wij. Ook gebruikt om mechanische gebouwen te ontwerpen die werken.
<color=#00FFFF>Werkt als een dijk</color>",131
Luc.Engineer.FlavorDescription,"""Ingenieurs zijn de ergste""
- Een anonieme architect bever",132
Building.PlankTank.DisplayName,Klein plankvat,136
Building.PlankTank.Description,Een iets betere opslagtank.,137
Lapantouflemagic.NewLido.Description,"Een plek om plezier te hebben in het water.
Als de vijver nog geen water bevat, kan er een <color=green>waterdump</color> worden geïnstalleerd",138
Lapantouflemagic.WaterDump.Description,"Dumpt water.
Moet gebouwd worden in een <color=green>Lido</color>
<color=#FF6EC7>Kan functioneren zonder werknemers.</color>",139
Lapantouflemagic.Superplatform2x2Metal.DisplayName,2x2 Superplatform,151
Lapantouflemagic.Superplatform2x3Metal.DisplayName,2x3 Superplatform,152
Lapantouflemagic.Superplatform3x4Metal.DisplayName,3x4 Superplatform,153
Lapantouflemagic.GazTank.DisplayName,Gastank,154
Lapantouflemagic.GazTank.Description,Een druktank om gas zoals methaan of waterstof op te slaan,155
Lapantouflemagic.GazTank.FlavorDescription,"""Hehehe, ik heb van binnen een scheet gelaten""
- Opa Bever",156
Building.GiantBuriedTank.FlavorDescription,"""Ik heb er altijd van gedroomd om in soep te zwemmen!""
- Mathilda de krankzinnige kok",157
Lapantouflemagic.IrrigationTower2.DisplayName,Irrigatie Toren Hut,158
Lapantouflemagic.Injury.DeathMessage,<color=green>werd opgegeten door zwaar materieel en stierf</color>,159
Need.Misery.DisplayName,Oneetbaar voedsel,160
Need.Misery.CriticalDescriptionShort,Vreselijke stoofpot!,161
Need.Misery.CriticalDescription,Deze bever voelt zich ziek.,162
Need.Misery.DeathMessage,<color=green>te veel gegeten van iets dat nauwelijks eetbaar was en stierf</color>,163
Need.Stew.DisplayName,Stoofpot,164
Need.Disgustingfood.DisplayName,Bah!,165
Need.Disgustingfood.CriticalDescription,Deze bever voelt zich ziek.,166
Need.Disgustingfood.CriticalDescriptionShort,Paddenstoelensap!,167
Need.Disgustingfood.DeathMessage,<color=green>dronk teveel paddenstoelenwater en stierf aan explosieve diarree</color>,168
Need.Amazingfood.DisplayName,Geweldig eten,169
Need.Mushrooms.DisplayName,Paddestoelen,170
Need.Minedeath.DisplayName,Mijndood,171
Need.Minedeath.DeathMessage,<color=green>ging een donkere tunnel in en werd opgegeten door een Grue</color>,172
Need.Juice.DisplayName,Sap,173
Need.Coconut.DisplayName,Kokosnoot,174
Need.Ananas.DisplayName,Ananas,175
Good.WaterWheelBlueprint.DisplayName,Blauwdruk van het grote waterrad,182
Good.WaterWheelBlueprint.PluralDisplayName,Grote waterrad blauwdrukken,183
Good.WaterWheelFancyBlueprint.DisplayName,Groot waterrad fantasie blauwdruk,206
Good.WaterWheelFancyBlueprint.PluralDisplayName,Grote waterrad fantasievolle blauwdrukken,215
Good.LargeFarmhouseBlueprint.DisplayName,Grote boerderij blauwdruk,186
Good.LargeFarmhouseBlueprint.PluralDisplayName,Grote boerderij blauwdrukken,187
Good.LargeFarmhouseFancyBlueprint.DisplayName,Grote Boerderij Luxe Blauwdruk,208
Good.LargeFarmhouseFancyBlueprint.PluralDisplayName,Grote Boerderij Luxe Blauwdrukken,217
Good.GiantBuriedTankBlueprint.DisplayName,Blauwdruk voor gigantische begraven tank,194
Good.GiantBuriedTankBlueprint.PluralDisplayName,Blauwdrukken van gigantische begraven tanks,195
Good.GiantBuriedTankFancyBlueprint.DisplayName,"Reuzen begraven tank, mooi blauwdruk",196
Good.GiantBuriedTankFancyBlueprint.PluralDisplayName,"Reuzen begraven tank, mooie blauwdrukken",197
Reciepe.LargeFarmhouseBlueprintCopy.DisplayName,Grote boerderij,225
Reciepe.WaterWheelBlueprintCopy.DisplayName,Groot waterrad,229
Reciepe.GiantBuriedTankBlueprintCopy.DisplayName,Gigantische begraven tank,232
Reciepe.Charcoal.DisplayName,Houtskool,236
Reciepe.Chestnutflour.DisplayName,Kastanjemeel,237
Reciepe.HomebrewAlcohol.DisplayName,Alcoholdestillatie,238
Reciepe.FoodDelivery.DisplayName,Voedselvoorziening,239
reciepe.Iron6Coal4.PluralDisplayName,IJzer 60% - Steenkool 40%,240
reciepe.Iron4Coal6.PluralDisplayName,IJzer 40% - Steenkool 60%,241
Good.BadCogs.PluralDisplayName,Pootgemaakte-versnellingen,242
Good.BadPlank.DisplayName,Tandenplank,243
Good.BadPlank.PluralDisplayName,Tandenplanken,244
Good.Sawdust.PluralDisplayName,Zaagsel,245
Good.Sawdust.DisplayName,Zaagsel,246
Good.Mushrooms.DisplayName,Paddestoel,247
Good.Mushrooms.PluralDisplayName,Paddestoelen,248
Good.Mushrooms1.PluralDisplayName,Langzame groei van paddenstoelen,249
Good.Mushrooms2.PluralDisplayName,Snelle groei van paddenstoelen,250
Good.Awfulstew.DisplayName,Vreselijke stoofpot,251
Good.Awfulstew.PluralDisplayName,Vreselijke stoofpot,252
Good.Stew.DisplayName,Stoofpot,253
Good.Deluxestew.DisplayName,Luxe stoofpot,264
Good.Deluxestew.PluralDisplayName,Luxe stoofpot,265
Good.Deluxestew1.DisplayName,Luxe stoofpot,266
Good.Deluxestew1.PluralDisplayName,Luxe stoofpot,267
Good.Sunfloweroil.DisplayName,Zonnebloemolie,268
Good.Sunfloweroil.PluralDisplayName,Zonnebloemolie,269
Good.Nitroglycerin.DisplayName,Nitroglycerine,270
Good.Nitroglycerin.PluralDisplayName,Nitroglycerine,271
Good.Tar.DisplayName,Teer,272
Good.Tar.PluralDisplayName,Teer,273
Good.Ironore.DisplayName,IJzererts,274
Good.Ironore.PluralDisplayName,IJzererts,275
Good.Saltpeter.DisplayName,Salpeter,276
Good.Saltpeter.PluralDisplayName,Salpeter,277
Good.coal.DisplayName,Kolen,278
Good.coal.PluralDisplayName,Kolen,279
Good.Fossil.DisplayName,Fossiel,280
Good.Fossil.PluralDisplayName,Fossielen,281
Good.Crudesawblade.DisplayName,Ruwe zaagblad,282
Good.Crudesawblade.PluralDisplayName,Ruwe zaagbladen,283
Good.Steelsawblade.DisplayName,Stalen zaagblad,284
Good.Steelsawblade.PluralDisplayName,Stalen zaagbladen,285
Good.Anvil.DisplayName,Aambeeld,286
Good.Anvil.PluralDisplayName,Aambeelden,287
Good.Qualityaxle.DisplayName,Kwaliteitsas,288
Good.Qualityaxle.PluralDisplayName,Kwaliteitsassen,289
Good.Wellbalancedwheel.DisplayName,Goed uitgebalanceerd wiel,290
Good.Wellbalancedwheel.PluralDisplayName,Goed uitgebalanceerde wielen,291
Good.Screwaxle.DisplayName,Schroefpersas,292
Good.Screwaxle.PluralDisplayName,Schroefpersassen,293
Good.Metalfixation.DisplayName,Metalen bevestiging,294
Good.Metalfixation.PluralDisplayName,Metalen bevestigingsmiddelen,295
Good.Educativebooks.DisplayName,Ongelooflijk compacte bibliotheekset,296
Good.Educativebooks.PluralDisplayName,Ongelooflijk compacte bibliotheeksets,297
Good.Smallcauldron.DisplayName,Kleine Ketel,298
Good.Smallcauldron.PluralDisplayName,Kleine Ketels,299
Good.Largecauldron.DisplayName,Grote Ketel,300
Good.Largecauldron.PluralDisplayName,Grote Ketels,301
Good.ScrapMetal1.DisplayName,Erts smelten,302
Good.ScrapMetal1.PluralDisplayName,Erts smelten,303
Good.Pencils.DisplayName,Potloodset,304
Good.Pencils.PluralDisplayName,Potloodsets,305
Good.Carrotjuice.DisplayName,Wortelsap,306
Good.Carrotjuice.PluralDisplayName,Wortelsap,307
Good.Berryjuice.DisplayName,Bessensap,308
Good.Berryjuice.PluralDisplayName,Bessensap,309
Good.Shroomjuice.DisplayName,Paddenstoelen sap,310
Good.Shroomjuice.PluralDisplayName,Paddenstoelen sap,311
Good.Anvilmold.DisplayName,Aambeeld mal,312
Good.Anvilmold.PluralDisplayName,Aambeeld mallen,313
Good.Scauldronmold.DisplayName,Kleine ketelvorm,314
Good.Scauldronmold.PluralDisplayName,Kleine ketelvormen,315
Good.Rail.DisplayName,Spoor,316
Good.Rail.PluralDisplayName,Sporen,317
Good.Librarybooks.DisplayName,Bibliotheekboek,318
Good.Librarybooks.PluralDisplayName,Bibliotheekboeken,319
Good.Coconut.DisplayName,Kokosnoot,320
Good.Coconut.PluralDisplayName,Kokosnoten,321
Good.Ananas.DisplayName,Ananas,322
Good.Ananas.PluralDisplayName,Ananas,323
Good.Seashells.DisplayName,Zeeschelp,324
Good.Seashells.PluralDisplayName,Schelpen,325
Good.Shellnecklace.DisplayName,Schelp ketting,326
Good.Shellnecklace.PluralDisplayName,Schelp ketting,327
Good.Methane.DisplayName,Methaan,328
Good.Methane.PluralDisplayName,Methaan,329
Good.Alcohol.DisplayName,Sterke alcohol,330
Good.Alcohol.PluralDisplayName,Sterke alcohol,331
Good.ExoticSeeds.DisplayName,Exotische zaden,332
Good.ExoticSeeds.PluralDisplayName,Exotische zaden,333
Good.BrokenGlass.DisplayName,Gebroken glas,334
Good.BrokenGlass.PluralDisplayName,Gebroken glas,335
Good.Pumpkin.DisplayName,Pompoen,336
Good.Pumpkin.PluralDisplayName,Pompoenen,337
Lapantouflemagic.Pumpkin.Description,"Een enorme oogst die niet veel werk vergt, maar die vaak wanordelijk groeit.",338
Lapantouflemagic.Pumpkin.FlavorDescription,"""... en eens per jaar op de donkerste nacht openen ze gloeiende ogen en monden... om ondeugende kleine kittens op te eten!""
- Oma bever, kampvuurverhalen",339
TopBar.Special,Kernelementen van gebouwen,340
TopBar.Plan,Blauwdrukken,341
TopBar.Constructionmaterials,Bouwmaterialen,342
TopBar.Drinkable,Drinkbaar,343
ToolGroups.village,Basisdorpsstructuren,344
ToolGroups.Basicbuildings,Basisgebouwen,345
ToolGroups.intermediatebuildings,Tussenliggende gebouwen,346
ToolGroups.advancedbuildings,Geavanceerde gebouwen,347
ToolGroups.lightindustry,Industriële gebouwen,348
ToolGroups.heavyindustrybuildings,Geavanceerde industriële gebouwen,349
ToolGroups.Damhouses,"Dammen, huizen en damhuizen",350
Luc.notutorial.warning,<color=red>TUTORIAL IS NIET COMPATIBEL MET DEZE MOD</color>,351
Luc.Loglevee.Description,Ruwe dijk gemaakt van talloze boomstammen die in de modder vastzitten voor basislandschapsarchitectuur. Moet grenzen aan hoger gelegen grond.,352
Lapantouflemagic.primitivedam.FlavorDescription,"""Eigenlijk ziet het er leuk uit!""
- Een urbanistische bever",353
Lapantouflemagic.4Wdistrictcenter.DisplayName,Vier-richtingen District Center,355
Lapantouflemagic.Unstorablestorage.DisplayName,Niet op te slaan bron,356
Lapantouflemagic.StorageHouseW.DisplayName,Opslagplaats voor vloeistoffen,357
Lapantouflemagic.StorageHouseW.Description,"Een hoog huis dat ook dienst doet als opslagplaats voor vloeistoffen.
<color=#00FFFF>Werkt als dijk</color>",358
Lapantouflemagic.StorageHouseW.FlavorDescription,"""Ik... ik heb het geprobeerd, ik heb het echt geprobeerd, maar ik kon het niet helpen, ik MOEST er een huis van maken!""
- Een architect bever",359
Lapantouflemagic.StorageHouseB.DisplayName,Krattenopslaghuis,360
Lapantouflemagic.StorageHouseB.Description,"Een hoog huis dat ook dienstdoet als krattenopslag.
<color=#00FFFF>Werkt als dijk</color>",361
Lapantouflemagic.StorageHouseB.FlavorDescription,"""Gemodelleerd naar het hoogtepunt van de Mensjen-architectuur: de kubus""",362
Lapantouflemagic.KitchenModule.DisplayName,Generieke keukenmodule,363
Lapantouflemagic.KitchenModule.Description,"Een kleine uitbreiding voor de industriële keuken, Kan eenvoudige recepten bereiden.
<color=#00FFFF>Werkt als een dijk</color>",364
Lapantouflemagic.KitchenModule.FlavorDescription,"""Veel bewegende machines, en ik die niet eens kan koken? Wat kan er misgaan?""",365
Lapantouflemagic.BIT.DisplayName,Subaveure Normale School,366
Lapantouflemagic.BIT.FlavorDescription,"""Volgens onze archieven gaat de traditionele naam terug naar een kikker-etende mensjen-stam""
- Tandloos de wijze, beveroudste",367
Lapantouflemagic.triplewatertightlodgeBottom.DisplayName,Driedubbele waterdichte hut,368
Lapantouflemagic.triplewatertightlodgeBottom.Description,"Een groot huis voor twee gezinnen die als <color=green>transporteurs</color> werken.
<color=#00FFFF>Werkt als dijk</color>",369
Lapantouflemagic.triplewatertightlodgeBottom.FlavorDescription,"""Onze bevolking raakt uit de gratie""
- Dezelfde boerenbever",370
Lapantouflemagic.DeepWaterPumpUpgrade.DisplayName,Upgrade van diepwaterpomp,371
Lapantouflemagic.DeepWaterPumpUpgrade.FlavorDescription,"We kunnen hier een hele dam van maken!
- Tandloos de wijze, beveroudste",372
Lapantouflemagic.waterpumpUpgrade.DisplayName,Waterpomp-upgrade,373
Lapantouflemagic.waterpumpUpgrade.FlavorDescription,Was de pomp maar niet zo kort?,374
Lapantouflemagic.DeepWaterpumpupgradewallsegment.DisplayName,Diepwaterpomp-upgrade Terminalsegment,375
Lapantouflemagic.DeepWaterpumpupgradewallsegment.Description,"Een waterdichte constructie om het uiteinde van een ketting van diepe waterpompen af ​​te sluiten.
<color=red>Ram de camera in het gebouw als plaatsing moeilijk is</color>.
<color=#00FFFF>Werkt als een dijk</color>",376
Lapantouflemagic.DeepWaterpumpupgradewallsegment.FlavorDescription,"Wij bouwen onze dammen op de juiste manier, wij zijn geen barbaren!",377
Lapantouflemagic.Waterpumpupgradewallsegment.DisplayName,Waterpomp-upgrade-terminalsegment,378
Lapantouflemagic.Waterpumpupgradewallsegment.Description,"Een waterdichte constructie om het uiteinde van een ketting van waterpompen af ​​te sluiten.
<color=red>Ram de camera in het gebouw als plaatsing moeilijk is</color>.
<color=#00FFFF>Werkt als een dijk</color>",379
Lapantouflemagic.Waterpumpupgradewallsegment.FlavorDescription,"Wat als we dat gewoon bouwen zonder de pomp die blokkeert... Nee, dat is een raar idee!",380
Good.IndustrialKitchenFancyBlueprint.DisplayName,Industrieel Keuken Luxe Blauwdruk,381
Good.IndustrialKitchenFancyBlueprint.PluralDisplayName,Industriële keuken luxe blauwdrukken,382
Good.ComicBooks.DisplayName,Stripboek,383
Good.ComicBooks.PluralDisplayName,Stripboeken,384
Lapantoufemagic.ComicsSegment.DisplayName,Stripboeken segment,385
Lapantoufemagic.ComicsSegment.Description,Een gezellige plek voor nerds om stripboeken te lezen.,386
Lapantoufemagic.ComicsSegment.FlavorDescription,Wie had gedacht dat de wereld zo vaak gered moest worden!,387
Lapantouflemagic.Lightgravitybattery.DisplayName,Lichte zwaartekrachtbatterij,388
Lapantouflemagic.Lightgravitybattery.Description,Een eenvoudig te bouwen zwaartekrachtbatterij met behulp van een aantal boomstammen als gewicht.,389
Lapantouflemagic.Lightgravitybattery.FlavorDescription,Een veelvoorkomende straf voor kittens is dat ze daar een paar uur blijven bungelen.,390
Good.Scaffolding.DisplayName,Steiger,394
Good.Scaffolding.PluralDisplayName,Steigers,395
Good.Balloon.DisplayName,Ballon,396
Good.Balloon.PluralDisplayName,Ballonnen,397
Good.Clay.DisplayName,Klei,398
Good.Clay.PluralDisplayName,Klei,399
Good.MeanFlower.DisplayName,Braambloem,400
Good.MeanFlower.PluralDisplayName,Braambloemen,401
