ID,Text,Comment
Building.BadwaterDischarge.DisplayName,Slechtwater afvoer,"Name of the building that can either stop flow of badwater or enforce flow with full power. It's a dome shaped, mechanical building that opens and closes like a camera shutter. Badwater must be the same as Good.Badwater.DisplayName."
Building.BadwaterDischarge.FlavorDescription,Alleen echte civiele ingenieurs mogen in de buurt komen.,This is a reference to a youtuber called Real Civil Engineer.
Building.BadwaterDome.Description,Sluit een Slechtwater bron af. Kan naar wens worden geopend of gesloten.,"Badwater Source must be the same as Building.BadwaterSource.DisplayName, Badwater must be the same as Good.Badwater.DisplayName."
Building.BadwaterDome.DisplayName,Slechtwater Koepel,Name of the building that stops flow of badwater when put on its source. It's a dome shaped mechanical building that can open and close by raising the cover up and down. Badwater must be the same as Good.Badwater.DisplayName.
Building.BadwaterDome.FlavorDescription,"Geen slechtwater, geen gehuil.","This is a reference to a Bob Marley song ""No woman, no cry""."
Building.BadwaterPump.Description,Een versterkte pomp die slechtwater kan wegpompen. Een lage verontreiniging door slechtwater vertraagt ​​de pompsnelheid.,Badwater should be the same as Good.Badwater.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.BadwaterPump.DisplayName,Slechtwater Pomp,Badwater should be the same as Good.Badwater.DisplayName.
Building.BadwaterPump.FlavorDescription,"""Ik wou dat de extra beschermende maatregelen geurkaarsen bevatten."" —Suli",Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible.
Building.BadwaterRig.Description,Sluit een slechtwater bron af. Heeft werknemers in dienst die slechtwater rechtstreeks uit de bron halen.,"Badwater Source must be the same as Building.BadwaterSource.DisplayName, Badwater must be the same as Good.Badwater.DisplayName."
Building.BadwaterRig.DisplayName,Slechtwater Installatie,Name of the building that stops flow from badwater source and generates Good.Badwater.DisplayName goods (by extracting them from source). It's a mechanical building that needs workers to operate. Badwater must be the same as Good.Badwater.DisplayName
Building.BadwaterRig.FlavorDescription,"Degenen die bovenop een kokende slechtwater bron werken, voelen een constante druk.",Play on words with pressure referring to both water pressure and stress. If possible try to adapt the phrase to fit your language.
Building.BadwaterSeep.Description,Een bron van slechtwater met beperkte druk.,
Building.BadwaterSeep.DisplayName,Slechtwater lek,"A building that allows badwater to seep through, creating a natural badwater source."
Building.BadwaterSeep.FlavorDescription,"Beperkte druk, onbeperkte gevaren.",
Building.BadwaterSource.DisplayName,Slechtwater Bron,A crack or spring in the ground spuming badwater. Badwater should be the same as Good.Badwater.DisplayName.
Building.BadwaterSource.FlavorDescription,"""Waarom moeten we de rotzooi van de mensjen opruimen? Oh ja, ze zijn allemaal dood."" —Pina",
Building.Bakery.Description,Bakt brood en gebak van verschillende meelsoorten.,Pastry being a baked good.
Building.Bakery.DisplayName,Bakkerij,Building that bakes bread
Building.Bakery.FlavorDescription,"""Er gaat niets boven een warm broodje met een beetje zaagsel erop gestrooid."" —Oma Ngonel","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Barrack.Description,"Praktische, gedeelde huisvesting.",
Building.Barrack.DisplayName,Hut,Barracks are cramped homes for beavers. Not related to soldiers.
Building.Barrack.FlavorDescription,"""Twee Volkstaarten lopen een hut binnen."" —IJzertanden grap","Reference to 'walk into a bar' jokes; only Iron Teeth use Barracks, as Folktails prefer different lodges and are less work-focused than Iron Teeth"
Building.BeaverBust.Description,Een buste van een belangrijk ogende bever.,
Building.BeaverBust.DisplayName,Bever buste,
Building.BeaverBust.FlavorDescription,Ondeugende kits voegen graag verschillende details toe aan het gezicht van Ouwe Kazko.,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization. Kits are young beavers."
Building.BeaverStatue.Description.Folktails,Een beeld van een goed gevoede bever.,
Building.BeaverStatue.Description.IronTeeth,Een beeld van een hardwerkende bever.,
Building.BeaverStatue.DisplayName,Bever standbeeld,Statue of a beaver
Building.BeaverStatue.FlavorDescription.Folktails,Het maakt je trots in de goede jaren en hongerig in de slechte jaren.,The statue shows a beaver with a full belly so it can make one hungry when looking at it.
Building.BeaverStatue.FlavorDescription.IronTeeth,Een ontwerp met een sikkel werd te Volkstaart-achtig geacht.,This metal statue depicts a beaver worker with a raised hammer. Hammer and sickle is an emblem of Soviet Russia. Folktails must be same as faction name (Faction.Folktails.DisplayName).
Building.Beehive.Description,Stimuleert de groei van gewassen in de buurt.,
Building.Beehive.DisplayName,Bijenkorf,
Building.Beehive.FlavorDescription,"""Je raakt uiteindelijk gewend aan het zoemen."" —Oma Ngonel","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Bell.Description,Het rinkelt aan het begin en het einde van een werkdag.,This is a large metal bell that rings twice a day.
Building.Bell.DisplayName,Bel,A large metal bell
Building.Bell.FlavorDescription,"""Het is het ochtendgerinkel waar je je op moet verheugen."" —Ouwe Kazko","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Bench.DisplayName,Bank,
Building.Bench.FlavorDescription,Zo nu en dan eet een vandaal op openbaar terrein.,
Building.Blockage.Description,Een natuurlijke barrière die water blokkeert. Kan worden gesloopt.,Demolished meaning removed by a worker.
Building.Blockage.DisplayName,Verstopping,"Not a dam since that's another building in game but if not possible it could be called a Natural Dam. Visually, it's a block made out of twigs and loose stones."
Building.Blockage.FlavorDescription,Het is een wonder dat de natuur iets creëert dat vergelijkbaar is met bevertechniek.,
Building.BotAssembler.Description,Bouwt autonome robots die bevers kunnen helpen bij hun dagelijkse taken.,Bots should be the same as Bot.PluralDisplayName
Building.BotAssembler.DisplayName,Robot Assembleur,A factory for assembling bots. Bot should be the same as Bot.TemplateName
Building.BotAssembler.FlavorDescription,"Het begon allemaal met een simpele ""wat als ik vandaag niet hoefde te werken"". —Pina",
Building.BotPartFactory.Description,Zet robotonderdelen in elkaar.,Bot should be the same as Bot.TemplateName
Building.BotPartFactory.DisplayName,Robot Onderdelenfabriek,"A factory for creating bot parts, that are later assembled into full bots. Bot should be the same as Bot.TemplateName."
Building.BotPartFactory.FlavorDescription,"""Klaar! Wacht, wat doet deze schroef hier?"" —Pina",
Building.Brazier.Description,"Een laaiend vuur, veilig geborgen in een decoratieve behuizing.",
Building.Brazier.DisplayName,Vuurkorf,
Building.Brazier.FlavorDescription,"""Woah, dat is heet."" —Suli",Play on words with lit meaning both lit up and cool. If possible try to adapt the phrase to fit your language. Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible.
Building.BrazierOfBonding.DisplayName,Vuurkorf van verbinding,A large brazier surrounded by statues of a beaver family
Building.BrazierOfBonding.FlavorDescription,"""Als het niet voor ons is, dan voor de toekomstige generaties."" —Oma Ngonel","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.BreedingPod.Description,De favoriete en enige manier van voortplanting van de IJzertanden.,Iron Teeth must be the same as the faction name (Faction.IronTeeth.DisplayName).
Building.BreedingPod.DisplayName,Broedpod,
Building.BreedingPod.FlavorDescription,"""Kits zijn onze toekomst. Volgende maand hebben we er nog twaalf nodig."" —Ouwe Kazko","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.BuildersHut.Description,Stelt extra bouwers in dienst.,
Building.BuildersHut.DisplayName,Bouwershut,
Building.BuildersHut.FlavorDescription,Beverrome is niet in één dag gebouwd. De legende zegt dat het zes uur was.,Beaverome is a mythical beaver city built by beavers of many different factions who banded together to work on timbertech for the greater good of all beavers.
Building.BulletinPole.Description,Een decoratieve paal voor publieke berichten.,
Building.BulletinPole.DisplayName,Bulletin Paal,
Building.BulletinPole.FlavorDescription,Bent u gewond geraakt op het werk? U komt mogelijk in aanmerking voor een schadevergoeding! Neem contact op met Suli.,Reference to common compensation scam text. Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible.
Building.Campfire.Description,Een plek waar bevers 's avonds kunnen samenkomen en ontspannen.,
Building.Campfire.DisplayName,Kampvuurplaats,
Building.Campfire.FlavorDescription,Soms gaan vuur en hout goed samen.,
Building.Carousel.Description,Een houten draaimolen voor bevers van alle leeftijden.,
Building.Carousel.DisplayName,Carrousel,Alternative name: Merry-Go-Round
Building.Carousel.FlavorDescription,"""Waar denk je heen te gaan, kit? Deze takken zullen zichzelf niet pellen."" —Oma Ngonel","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Centrifuge.Description,Zware machines die het gevaarlijke slechtwater omzetten in bruikbaar extract.,Badwater should be the same as Good.Badwater.DisplayName. Extract should be the same as Good.Extract.DisplayName.
Building.Centrifuge.DisplayName,Centrifuge,
Building.Centrifuge.FlavorDescription,Het idee ontstond nadat een Volkstaart-carrousel te snel draaide.,"Folktails must be the same as Faction.Folktails.DisplayName, carousel should be the same as Building.Carousel.DisplayName."
Building.ChargingStation.Description,Een plek waar robots komen opladen.,Bots should be the same as Bot.PluralDisplayName
Building.ChargingStation.DisplayName,Oplaadpunt,A mechanically powered building where bots come to recharge
Building.ChargingStation.FlavorDescription,Niet gebruiken met apparaten die geen IJzerbots zijn.,"Referring the annoying ""a different connector for each device"" trend in IT. Ironbot must be the same as Bot.DisplayName.IronTeeth"
Building.Chronometer.Description,Verzendt een signaal op basis van het tijdstip van de dag.,
Building.Chronometer.DisplayName,Tijdmeter,The name of a building which sends automation signals based on time.
Building.Chronometer.EndTime,Einde: {0},"{0} is a time in hours with h suffix, e.g. 1.2h"
Building.Chronometer.Mode.NonWorkingHours,Niet-werkuren,"One of the modes of the Chronometer, that makes it active during non-working hours"
Building.Chronometer.Mode.TimeRange,Tijdsbereik,"One of the modes of the Chronometer, that lets player select custom start and end time"
Building.Chronometer.Mode.WorkingHours,Werktijden,"One of the modes of the Chronometer, that makes it active during working hours"
Building.Chronometer.StartTime,Begin: {0},"{0} is a time in hours with h suffix, e.g. 1.2h"
Building.Clutch.Description,Schakelt de krachtoverbrenging in of uit.,'power' must be consistent with other uses of the word in the game.
Building.Clutch.DisplayName,Koppeling,As in the car part - it engages and disengages power shaft connections.
Building.Clutch.Mode.Disengaged,Ontkoppeld,As in the car part - it engages and disengages power shaft connections.
Building.Clutch.Mode.Engaged,Verbonden,As in the car part - it engages and disengages power shaft connections.
Building.CoffeeBrewery.Description,Brouwt koffie.,Coffee should be the same as in Good.Coffee.DisplayName.
Building.CoffeeBrewery.DisplayName,Koffie brouwerij,A building that brews coffee.
Building.CoffeeBrewery.FlavorDescription,Zonder consumptielimieten zouden de IJzertanden helemaal niet slapen.,
Building.CompactWaterWheel.Description,Een compacte generator die waterstroom omzet in energie.,
Building.CompactWaterWheel.DisplayName,Compact waterrad,A water wheel that's smaller than other versions.
Building.CompactWaterWheel.FlavorDescription,"Ja, je kunt het waterrad opnieuw uitvinden.",A play on 'can't reinvent the wheel'
Building.ContaminationBarrier.Description,Voorkomt dat bodemverontreiniging zich eronder verspreidt.,Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.ContaminationBarrier.DisplayName,Verontreinigingsbarrière,Name of the building that stops spreading soil contamination that's placed on the ground and is presented as square shape with objects sticking out. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project. Barrier should be the same between Building.IrrigationBarrier.DisplayName and Building.ContaminationBarrier.DisplayName.
Building.ContaminationBarrier.FlavorDescription,"""Bouw elke dag een dam, houd het hoogwater tam!"" —motiverende poster","Reference to the ""An apple a day, keeps the doctor away"" proverb. If possible try to adapt the phrase to fit your language."
Building.ContaminationSensor.Description,Meet waterverontreiniging onder zijn arm.,
Building.ContaminationSensor.DisplayName,Verontreinigingssensor,
Building.ContemplationSpot.Description,Een klein plekje waar bevers de natuur kunnen aanschouwen.,
Building.ContemplationSpot.DisplayName,Contemplatie plek,
Building.ContemplationSpot.FlavorDescription,Hier komen bevers om over de grillen van moeder natuur na te denken.,
Building.ControlTower.Description,Een hoge toren die een signaal naar robots in de buurt stuurt om hun prestaties te verbeteren.,Bots should be the same as Bot.PluralDisplayName
Building.ControlTower.DisplayName,Controletoren,A building that emits a signal to nearby bots
Building.ControlTower.FlavorDescription,"Een robot moet de bevelen opvolgen die hem door bevers worden gegeven, behalve als er geen bevers meer zijn.","A loose adaptation of Asimov's second law of robotics (and a hint at the ""sentient AI"" scenario). Bot must be the same as Bot.TemplateName."
Building.Dam.Description,"Houdt water tegen, maar laat een deel door een overloop stromen.",Spillway is a hole near the top that allows for the water to pass.
Building.Dam.DisplayName,Dam,
Building.Dam.FlavorDescription,"Zoals iedereen weet, worden de fundamenten van een beschaving onder water gebouwd.",
Building.DanceHall.Description,Een open hal waar bevers hun staarten los kunnen laten.,
Building.DanceHall.DisplayName,Danszaal,
Building.DanceHall.FlavorDescription,"""Kom op, blijf daar niet zo staan ​​als een saaie IJzertand."" —Suli",Iron Teeth must be the same as Faction.IronTeeth.DisplayName. Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible.
Building.DecontaminationPod.Description,Een bad voor bevers om te herstellen van blootstelling aan slechtwater.,Badwater should be the same as Good.Badwater.DisplayName.
Building.DecontaminationPod.DisplayName,Decontaminatie bad,Ideally the name of the building should refer to the contamination effect on the beaver (Need.BadwaterContamination).
Building.DecontaminationPod.FlavorDescription,"""Nee Suli, je mag het extract niet drinken. Je bent in de ketel gevallen toen je een kit was!"" —Oma Ngonel","Reference to Obelix from Asterix and Obelix falling into a cauldron. Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible. Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.DecorativeClock.Description,Een decoratief uurwerk dat groot genoeg is om door grootouders gelezen te worden.,
Building.DecorativeClock.DisplayName,Decoratieve klok,
Building.DecorativeClock.FlavorDescription,Het is moeilijk voor te stellen dat bevers vroeger clepsydra's gebruikten.,Clepsydra is an ancient water clock.
Building.DeepBadwaterPump.DisplayName,Diepe Slechtwater Pomp,"Badwater Pump Must be the same as Building.BadwaterPump.DisplayName, Deep should be the same as in Building.DeepWaterPump.DisplayName"
Building.DeepBadwaterPump.FlavorDescription,De verlengde pijp helpt zowel tegen hoogteverschillen als tegen de geur.,
Building.DeepMechanicalFluidPump.DisplayName,Diepe mechanische vloeistofpomp,
Building.DeepWaterPump.Description,Pompt en filtert water zodat bevers kunnen drinken. Verontreiniging door slechtwater vertraagt ​​de pompsnelheid.,
Building.DeepWaterPump.DisplayName,Diepwaterpomp,A water pump which can access deeper water than a regular pump.
Building.DeepWaterPump.FlavorDescription,"""Het water komt van het land daar beneden, waar lisdodden groeien en de bever een loodgieter is."" —IJzertanden werklied","Adapted from Men at Work's famous 'Down Under' song ; Iron Teeth is a faction name, keep consistent (Faction.IronTeeth.DisplayName)"
Building.DepthSensor.Description,Meet de waterdiepte onder zijn arm.,
Building.DepthSensor.DisplayName,Dieptesensor,
Building.Detailer.Description,Personaliseert de staarten van bevers.,This building allows the player to paint beavers' tails.
Building.Detailer.DisplayName,Tattoeër machine,Detailer references that the tail customisations are details/decorations.
Building.Detailer.Folktails.FlavorDescription,Laat je staart een verhaal vertellen.,"Only Folktails have ads, so they can also have magazines. ""Weird Tales"" is a famous pulp magazine."
